file	seqproject	lanedir	library	sid	lane	read
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J376h_R1.fastq.gz	rose-andrew	plate1-6.1	J376h			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J340_R2.fastq.gz	rose-andrew	plate1-6.1	J340			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J394f_R1.fastq.gz	rose-andrew	plate1-6.1	J394f			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J351_plus_R2.fastq.gz	rose-andrew	plate1-6.1	J351_plus			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J359a_R2.fastq.gz	rose-andrew	plate1-6.1	J359a			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/blank_61_R1.fastq.gz	rose-andrew	plate1-6.1	blank_61			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J350_R2.fastq.gz	rose-andrew	plate1-6.1	J350			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/Blank_11_R2.fastq.gz	rose-andrew	plate1-6.1	Blank_11			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J393c_R2.fastq.gz	rose-andrew	plate1-6.1	J393c			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J358_R1.fastq.gz	rose-andrew	plate1-6.1	J358			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J419c_R1.fastq.gz	rose-andrew	plate1-6.1	J419c			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J429b_R1.fastq.gz	rose-andrew	plate1-6.1	J429b			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J385b_R2.fastq.gz	rose-andrew	plate1-6.1	J385b			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J426b_R2.fastq.gz	rose-andrew	plate1-6.1	J426b			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J436c_R1.fastq.gz	rose-andrew	plate1-6.1	J436c			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J365_R2.fastq.gz	rose-andrew	plate1-6.1	J365			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/NAL05_R1.fastq.gz	rose-andrew	plate1-6.1	NAL05			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J395_R1.fastq.gz	rose-andrew	plate1-6.1	J395			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J395B_R2.fastq.gz	rose-andrew	plate1-6.1	J395B			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/NDU10_R1.fastq.gz	rose-andrew	plate1-6.1	NDU10			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J426_R2.fastq.gz	rose-andrew	plate1-6.1	J426			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J422c_R1.fastq.gz	rose-andrew	plate1-6.1	J422c			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J394f_R2.fastq.gz	rose-andrew	plate1-6.1	J394f			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/blank_32_R2.fastq.gz	rose-andrew	plate1-6.1	blank_32			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/TLC720_R1.fastq.gz	rose-andrew	plate1-6.1	TLC720			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J376f_R2.fastq.gz	rose-andrew	plate1-6.1	J376f			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J430b_R2.fastq.gz	rose-andrew	plate1-6.1	J430b			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J379_R1.fastq.gz	rose-andrew	plate1-6.1	J379			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J426i_R2.fastq.gz	rose-andrew	plate1-6.1	J426i			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J406g_R1.fastq.gz	rose-andrew	plate1-6.1	J406g			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J352a_R2.fastq.gz	rose-andrew	plate1-6.1	J352a			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J368_R1.fastq.gz	rose-andrew	plate1-6.1	J368			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J435f_R2.fastq.gz	rose-andrew	plate1-6.1	J435f			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J436e_R2.fastq.gz	rose-andrew	plate1-6.1	J436e			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J430c_R1.fastq.gz	rose-andrew	plate1-6.1	J430c			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/NBJ30_R1.fastq.gz	rose-andrew	plate1-6.1	NBJ30			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J362_young_R2.fastq.gz	rose-andrew	plate1-6.1	J362_young			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J385f_R2.fastq.gz	rose-andrew	plate1-6.1	J385f			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J428c_R1.fastq.gz	rose-andrew	plate1-6.1	J428c			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J349e_R1.fastq.gz	rose-andrew	plate1-6.1	J349e			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J408_R2.fastq.gz	rose-andrew	plate1-6.1	J408			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J361b_R1.fastq.gz	rose-andrew	plate1-6.1	J361b			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/M2a_R2.fastq.gz	rose-andrew	plate1-6.1	M2a			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J387d_R1.fastq.gz	rose-andrew	plate1-6.1	J387d			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J376a_R2.fastq.gz	rose-andrew	plate1-6.1	J376a			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J436_R1.fastq.gz	rose-andrew	plate1-6.1	J436			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J374b_R2.fastq.gz	rose-andrew	plate1-6.1	J374b			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J399_R1.fastq.gz	rose-andrew	plate1-6.1	J399			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J435h_R2.fastq.gz	rose-andrew	plate1-6.1	J435h			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J393g_R1.fastq.gz	rose-andrew	plate1-6.1	J393g			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J395C_R1.fastq.gz	rose-andrew	plate1-6.1	J395C			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J386f_R2.fastq.gz	rose-andrew	plate1-6.1	J386f			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J435_R2.fastq.gz	rose-andrew	plate1-6.1	J435			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J388b_R1.fastq.gz	rose-andrew	plate1-6.1	J388b			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J387f_R2.fastq.gz	rose-andrew	plate1-6.1	J387f			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J433c_R2.fastq.gz	rose-andrew	plate1-6.1	J433c			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J419c_R2.fastq.gz	rose-andrew	plate1-6.1	J419c			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J377_R2.fastq.gz	rose-andrew	plate1-6.1	J377			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J362b_R2.fastq.gz	rose-andrew	plate1-6.1	J362b			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/blank_62_R1.fastq.gz	rose-andrew	plate1-6.1	blank_62			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J374d_R1.fastq.gz	rose-andrew	plate1-6.1	J374d			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J424f_R1.fastq.gz	rose-andrew	plate1-6.1	J424f			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J352d_R2.fastq.gz	rose-andrew	plate1-6.1	J352d			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J405c_R2.fastq.gz	rose-andrew	plate1-6.1	J405c			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J393f_R1.fastq.gz	rose-andrew	plate1-6.1	J393f			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J388_R2.fastq.gz	rose-andrew	plate1-6.1	J388			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J296_R2.fastq.gz	rose-andrew	plate1-6.1	J296			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J418i_R1.fastq.gz	rose-andrew	plate1-6.1	J418i			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J385e_R1.fastq.gz	rose-andrew	plate1-6.1	J385e			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J350c_R1.fastq.gz	rose-andrew	plate1-6.1	J350c			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J433g_R1.fastq.gz	rose-andrew	plate1-6.1	J433g			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J414b_R1.fastq.gz	rose-andrew	plate1-6.1	J414b			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J352h_R2.fastq.gz	rose-andrew	plate1-6.1	J352h			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J424e_R1.fastq.gz	rose-andrew	plate1-6.1	J424e			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J333_R1.fastq.gz	rose-andrew	plate1-6.1	J333			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J326_R2.fastq.gz	rose-andrew	plate1-6.1	J326			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J406b_R2.fastq.gz	rose-andrew	plate1-6.1	J406b			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J424a_R1.fastq.gz	rose-andrew	plate1-6.1	J424a			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J361c_R2.fastq.gz	rose-andrew	plate1-6.1	J361c			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J338_R2.fastq.gz	rose-andrew	plate1-6.1	J338			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J386e_R1.fastq.gz	rose-andrew	plate1-6.1	J386e			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/NE25953_R2.fastq.gz	rose-andrew	plate1-6.1	NE25953			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J348_R2.fastq.gz	rose-andrew	plate1-6.1	J348			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J344_R2.fastq.gz	rose-andrew	plate1-6.1	J344			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J436c-rep_R1.fastq.gz	rose-andrew	plate1-6.1	J436c-rep			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J428e_R2.fastq.gz	rose-andrew	plate1-6.1	J428e			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J435g_R2.fastq.gz	rose-andrew	plate1-6.1	J435g			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J430g_R1.fastq.gz	rose-andrew	plate1-6.1	J430g			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J390a_R1.fastq.gz	rose-andrew	plate1-6.1	J390a			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J367h_R2.fastq.gz	rose-andrew	plate1-6.1	J367h			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J376_R1.fastq.gz	rose-andrew	plate1-6.1	J376			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J435f_R1.fastq.gz	rose-andrew	plate1-6.1	J435f			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J401g_R2.fastq.gz	rose-andrew	plate1-6.1	J401g			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J359h_R1.fastq.gz	rose-andrew	plate1-6.1	J359h			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J387d_R2.fastq.gz	rose-andrew	plate1-6.1	J387d			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J433c_R1.fastq.gz	rose-andrew	plate1-6.1	J433c			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J414a_R2.fastq.gz	rose-andrew	plate1-6.1	J414a			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J416b_R1.fastq.gz	rose-andrew	plate1-6.1	J416b			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J377e_R1.fastq.gz	rose-andrew	plate1-6.1	J377e			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J401d_R1.fastq.gz	rose-andrew	plate1-6.1	J401d			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J419e_R2.fastq.gz	rose-andrew	plate1-6.1	J419e			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J342c_R1.fastq.gz	rose-andrew	plate1-6.1	J342c			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J406c_R2.fastq.gz	rose-andrew	plate1-6.1	J406c			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J382i_R2.fastq.gz	rose-andrew	plate1-6.1	J382i			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J377b_R2.fastq.gz	rose-andrew	plate1-6.1	J377b			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J389_R1.fastq.gz	rose-andrew	plate1-6.1	J389			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J349h_R2.fastq.gz	rose-andrew	plate1-6.1	J349h			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J434b_R1.fastq.gz	rose-andrew	plate1-6.1	J434b			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J393i_R2.fastq.gz	rose-andrew	plate1-6.1	J393i			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/M1c_R2.fastq.gz	rose-andrew	plate1-6.1	M1c			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J429e_R1.fastq.gz	rose-andrew	plate1-6.1	J429e			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J386d_R2.fastq.gz	rose-andrew	plate1-6.1	J386d			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J355c_R2.fastq.gz	rose-andrew	plate1-6.1	J355c			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J428b_R1.fastq.gz	rose-andrew	plate1-6.1	J428b			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J376i_R2.fastq.gz	rose-andrew	plate1-6.1	J376i			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J416g_R2.fastq.gz	rose-andrew	plate1-6.1	J416g			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J355e_R2.fastq.gz	rose-andrew	plate1-6.1	J355e			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J394d_R1.fastq.gz	rose-andrew	plate1-6.1	J394d			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J377a_R2.fastq.gz	rose-andrew	plate1-6.1	J377a			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J293_R2.fastq.gz	rose-andrew	plate1-6.1	J293			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J405b_R2.fastq.gz	rose-andrew	plate1-6.1	J405b			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/NE37647_R2.fastq.gz	rose-andrew	plate1-6.1	NE37647			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J359h_R2.fastq.gz	rose-andrew	plate1-6.1	J359h			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/TLC715_R1.fastq.gz	rose-andrew	plate1-6.1	TLC715			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J341b_R1.fastq.gz	rose-andrew	plate1-6.1	J341b			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J385f_R1.fastq.gz	rose-andrew	plate1-6.1	J385f			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J435d_R2.fastq.gz	rose-andrew	plate1-6.1	J435d			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J411_R2.fastq.gz	rose-andrew	plate1-6.1	J411			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J427_R1.fastq.gz	rose-andrew	plate1-6.1	J427			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J429f_R1.fastq.gz	rose-andrew	plate1-6.1	J429f			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J419e_R1.fastq.gz	rose-andrew	plate1-6.1	J419e			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J416b_R2.fastq.gz	rose-andrew	plate1-6.1	J416b			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J405g_R2.fastq.gz	rose-andrew	plate1-6.1	J405g			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J386i_R1.fastq.gz	rose-andrew	plate1-6.1	J386i			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J385a_R1.fastq.gz	rose-andrew	plate1-6.1	J385a			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J382f_R2.fastq.gz	rose-andrew	plate1-6.1	J382f			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J361f_R1.fastq.gz	rose-andrew	plate1-6.1	J361f			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J352i_R1.fastq.gz	rose-andrew	plate1-6.1	J352i			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/blank_51_R2.fastq.gz	rose-andrew	plate1-6.1	blank_51			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J352a_R1.fastq.gz	rose-andrew	plate1-6.1	J352a			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J372_R1.fastq.gz	rose-andrew	plate1-6.1	J372			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J367b_R1.fastq.gz	rose-andrew	plate1-6.1	J367b			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J382a_R2.fastq.gz	rose-andrew	plate1-6.1	J382a			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J436b_R2.fastq.gz	rose-andrew	plate1-6.1	J436b			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J379_R2.fastq.gz	rose-andrew	plate1-6.1	J379			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J341c_R2.fastq.gz	rose-andrew	plate1-6.1	J341c			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J359e_R2.fastq.gz	rose-andrew	plate1-6.1	J359e			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J418c_R2.fastq.gz	rose-andrew	plate1-6.1	J418c			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J433a_R1.fastq.gz	rose-andrew	plate1-6.1	J433a			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J387b_R1.fastq.gz	rose-andrew	plate1-6.1	J387b			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J382b_R1.fastq.gz	rose-andrew	plate1-6.1	J382b			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J349g_R1.fastq.gz	rose-andrew	plate1-6.1	J349g			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J382h_R2.fastq.gz	rose-andrew	plate1-6.1	J382h			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J425e_R2.fastq.gz	rose-andrew	plate1-6.1	J425e			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J362b_R1.fastq.gz	rose-andrew	plate1-6.1	J362b			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J339_R1.fastq.gz	rose-andrew	plate1-6.1	J339			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J383_R1.fastq.gz	rose-andrew	plate1-6.1	J383			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J352c_R2.fastq.gz	rose-andrew	plate1-6.1	J352c			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J387h_R1.fastq.gz	rose-andrew	plate1-6.1	J387h			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J433h_R1.fastq.gz	rose-andrew	plate1-6.1	J433h			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J426h_R1.fastq.gz	rose-andrew	plate1-6.1	J426h			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/blank_31_R2.fastq.gz	rose-andrew	plate1-6.1	blank_31			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J355_R1.fastq.gz	rose-andrew	plate1-6.1	J355			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J382d_R1.fastq.gz	rose-andrew	plate1-6.1	J382d			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J388h_R1.fastq.gz	rose-andrew	plate1-6.1	J388h			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J360_R1.fastq.gz	rose-andrew	plate1-6.1	J360			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J401_R1.fastq.gz	rose-andrew	plate1-6.1	J401			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J411_R1.fastq.gz	rose-andrew	plate1-6.1	J411			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J331_R1.fastq.gz	rose-andrew	plate1-6.1	J331			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J329_R2.fastq.gz	rose-andrew	plate1-6.1	J329			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J333a_R2.fastq.gz	rose-andrew	plate1-6.1	J333a			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/RA1006_R1.fastq.gz	rose-andrew	plate1-6.1	RA1006			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/NE35955_R2.fastq.gz	rose-andrew	plate1-6.1	NE35955			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J359e_R1.fastq.gz	rose-andrew	plate1-6.1	J359e			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J359c_R1.fastq.gz	rose-andrew	plate1-6.1	J359c			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J335_R2.fastq.gz	rose-andrew	plate1-6.1	J335			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J395E_R1.fastq.gz	rose-andrew	plate1-6.1	J395E			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J426g_R1.fastq.gz	rose-andrew	plate1-6.1	J426g			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J376d_R2.fastq.gz	rose-andrew	plate1-6.1	J376d			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J382e_R1.fastq.gz	rose-andrew	plate1-6.1	J382e			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J435c_R2.fastq.gz	rose-andrew	plate1-6.1	J435c			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J430_R1.fastq.gz	rose-andrew	plate1-6.1	J430			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J422a_R1.fastq.gz	rose-andrew	plate1-6.1	J422a			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J376e_R2.fastq.gz	rose-andrew	plate1-6.1	J376e			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J374h_R1.fastq.gz	rose-andrew	plate1-6.1	J374h			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/Blank_12_R2.fastq.gz	rose-andrew	plate1-6.1	Blank_12			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J390_R2.fastq.gz	rose-andrew	plate1-6.1	J390			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J390a-rep_R1.fastq.gz	rose-andrew	plate1-6.1	J390a-rep			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J424_R2.fastq.gz	rose-andrew	plate1-6.1	J424			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J416f_R1.fastq.gz	rose-andrew	plate1-6.1	J416f			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J376b_R1.fastq.gz	rose-andrew	plate1-6.1	J376b			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J333_plus_R2.fastq.gz	rose-andrew	plate1-6.1	J333_plus			read2
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J430h_R1.fastq.gz	rose-andrew	plate1-6.1	J430h			read1
/g/data/xe2/datasets/rose-andrew/rawdata/runs/plate1-6.1/J376g_R2.fastq.gz	rose-andrew	plate1-6.1	J376g			read2
