sample	species	date	latitude	longitude	elevation	datum	location	collectors	population	seed	notes	parsed_date	errors	meta_source	n	has_meta	fq	run	fname	read
NIC20													no_species	dieback	1	TRUE	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/NIC20_S384_R1_001.fastq.gz	A00548_0508_CTan_RSB_MN12	NIC20_S384	read1_uri
NIC3	E. rubida									yes	Very large		no_latlong	dieback	1	TRUE	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN11/NIC3_S367_R2_001.fastq.gz	A00548_0548_CTan_RSB_MN11	NIC3_S367	read2_uri
NIC3	E. rubida									yes	Very large		no_latlong	dieback	1	TRUE	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN11/NIC3_S367_R1_001.fastq.gz	A00548_0548_CTan_RSB_MN11	NIC3_S367	read1_uri
NIC4	E. viminalis									no	Medium/large		no_latlong	dieback	1	TRUE	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN11/NIC4_S368_R1_001.fastq.gz	A00548_0548_CTan_RSB_MN11	NIC4_S368	read1_uri
NIC4	E. viminalis									no	Medium/large		no_latlong	dieback	1	TRUE	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN11/NIC4_S368_R2_001.fastq.gz	A00548_0548_CTan_RSB_MN11	NIC4_S368	read2_uri
NIC5	E. pauciflora									yes			no_latlong	dieback	1	TRUE	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN11/NIC5_S369_R1_001.fastq.gz	A00548_0548_CTan_RSB_MN11	NIC5_S369	read1_uri
NIC5	E. pauciflora									yes			no_latlong	dieback	1	TRUE	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN11/NIC5_S369_R2_001.fastq.gz	A00548_0548_CTan_RSB_MN11	NIC5_S369	read2_uri
NIC6	E. stellulata									yes	Large		no_latlong	dieback	1	TRUE	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN11/NIC6_S370_R1_001.fastq.gz	A00548_0548_CTan_RSB_MN11	NIC6_S370	read1_uri
NIC6	E. stellulata									yes	Large		no_latlong	dieback	1	TRUE	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN11/NIC6_S370_R2_001.fastq.gz	A00548_0548_CTan_RSB_MN11	NIC6_S370	read2_uri
NIC7	E. viminalis									yes			no_latlong	dieback	1	TRUE	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN11/NIC7_S372_R1_001.fastq.gz	A00548_0548_CTan_RSB_MN11	NIC7_S372	read1_uri
NIC7	E. viminalis									yes			no_latlong	dieback	1	TRUE	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN11/NIC7_S372_R2_001.fastq.gz	A00548_0548_CTan_RSB_MN11	NIC7_S372	read2_uri
NIC8	E. viminalis									yes	Medium/large		no_latlong	dieback	1	TRUE	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN11/NIC8_S373_R1_001.fastq.gz	A00548_0548_CTan_RSB_MN11	NIC8_S373	read1_uri
NIC8	E. viminalis									yes	Medium/large		no_latlong	dieback	1	TRUE	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN11/NIC8_S373_R2_001.fastq.gz	A00548_0548_CTan_RSB_MN11	NIC8_S373	read2_uri
NIC9													no_species	dieback	1	TRUE	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN11/NIC9_S374_R1_001.fastq.gz	A00548_0548_CTan_RSB_MN11	NIC9_S374	read1_uri
NIC9													no_species	dieback	1	TRUE	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN11/NIC9_S374_R2_001.fastq.gz	A00548_0548_CTan_RSB_MN11	NIC9_S374	read2_uri
NN_01			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_01_S112_L004_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_01_S112_L004	read1_uri
NN_01			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_01_S112_L003_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_01_S112_L003	read1_uri
NN_01			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_01_S112_L003_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_01_S112_L003	read2_uri
NN_01			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_01_S112_L004_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_01_S112_L004	read2_uri
NN_02			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_02_S113_L004_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_02_S113_L004	read2_uri
NN_02			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_02_S113_L003_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_02_S113_L003	read1_uri
NN_02			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_02_S113_L003_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_02_S113_L003	read2_uri
NN_02			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_02_S113_L004_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_02_S113_L004	read1_uri
NN_03			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_03_S114_L003_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_03_S114_L003	read2_uri
NN_03			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_03_S114_L003_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_03_S114_L003	read1_uri
NN_03			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_03_S114_L004_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_03_S114_L004	read2_uri
NN_03			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_03_S114_L004_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_03_S114_L004	read1_uri
NN_04			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_04_S115_L004_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_04_S115_L004	read1_uri
NN_04			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_04_S115_L003_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_04_S115_L003	read1_uri
NN_04			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_04_S115_L003_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_04_S115_L003	read2_uri
NN_04			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_04_S115_L004_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_04_S115_L004	read2_uri
NN_05			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_05_S116_L004_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_05_S116_L004	read1_uri
NN_05			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_05_S116_L003_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_05_S116_L003	read2_uri
NN_05			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_05_S116_L004_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_05_S116_L004	read2_uri
NN_05			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_05_S116_L003_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_05_S116_L003	read1_uri
NN_06			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_06_S118_L004_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_06_S118_L004	read2_uri
NN_06			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_06_S118_L003_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_06_S118_L003	read2_uri
NN_06			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_06_S118_L003_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_06_S118_L003	read1_uri
NN_06			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_06_S118_L004_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_06_S118_L004	read1_uri
NN_07			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_07_S119_L004_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_07_S119_L004	read1_uri
NN_07			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_07_S119_L003_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_07_S119_L003	read1_uri
NN_07			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_07_S119_L003_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_07_S119_L003	read2_uri
NN_07			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_07_S119_L004_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_07_S119_L004	read2_uri
NN_08			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_08_S120_L004_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_08_S120_L004	read2_uri
NN_08			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_08_S120_L003_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_08_S120_L003	read1_uri
NN_08			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_08_S120_L003_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_08_S120_L003	read2_uri
NN_08			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_08_S120_L004_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_08_S120_L004	read1_uri
NN_09			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_09_S121_L004_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_09_S121_L004	read2_uri
NN_09			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_09_S121_L003_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_09_S121_L003	read1_uri
NN_09			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_09_S121_L004_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_09_S121_L004	read1_uri
NN_09			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_09_S121_L003_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_09_S121_L003	read2_uri
NN_10			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_10_S122_L003_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_10_S122_L003	read1_uri
NN_10			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_10_S122_L003_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_10_S122_L003	read2_uri
NN_10			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_10_S122_L004_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_10_S122_L004	read1_uri
NN_10			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_10_S122_L004_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_10_S122_L004	read2_uri
NN_11			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_11_S123_L003_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_11_S123_L003	read2_uri
NN_11			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_11_S123_L004_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_11_S123_L004	read2_uri
NN_11			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_11_S123_L004_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_11_S123_L004	read1_uri
NN_11			-36.1	146.883333	200		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_11_S123_L003_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_11_S123_L003	read1_uri
NN_12			-36.1	146.883333	230		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_12_S124_L004_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_12_S124_L004	read2_uri
NN_12			-36.1	146.883333	230		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_12_S124_L003_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_12_S124_L003	read2_uri
NN_12			-36.1	146.883333	230		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_12_S124_L003_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_12_S124_L003	read1_uri
NN_12			-36.1	146.883333	230		Nyngan						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/NN_12_S124_L004_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	NN_12_S124_L004	read1_uri
NSW0001	Eucalyptus melliodora		-34.69864234	149.6065069	713.89917	WGS84	Pull off W of Range Rd at green Pomeroy Fire Brigade shed	Helen Bothwell		N	Only found 1 fruit, but 5-valved			dp15	1	TRUE	rawdata/reads/2020_Borevitz_UWA_S4/NSW0001_il.fastq.gz	2020_Borevitz_UWA_S4	NSW0001	interleaved_uri
NSW0002	Eucalyptus melliodora		-33.79039172	150.22171	657.422119	WGS84	From Blackheath in Blue Mnts take Shipley Rd W then Megalong Rd SW; tree at very end of dirt bush track, just inside Blue Mnts Nat'l Park by Green Gulley track? about 30' inside; ALA shows more trees but looks like they're either on a private farm or walking access along Nat'l Park trail	Helen Bothwell		Y	Big, old tree, good seed, big leaves and fruits; just dropping down to mid elevation remote farmland from wet rainforest with tree ferns; very healthy growth on this tree; Heavy mist/rain all day; mostly dense forest of other ssp., few Emel through here, at upper elevation and eastern extent of their range			dp15	1	TRUE	rawdata/reads/2020_Borevitz_UWA_S4/NSW0002_il.fastq.gz	2020_Borevitz_UWA_S4	NSW0002	interleaved_uri
NSW0003	Eucalyptus melliodora		-33.74848883	150.2361709	656.701172	WGS84	Going back N on Megalong Rd, W side of rd.	Helen Bothwell		N	Big, old Emel next to the tree sampled, but couldn't reach leaves; sampled younger tree right next to it			dp15	1	TRUE	rawdata/reads/2020_Borevitz_UWA_S4/NSW0003_il.fastq.gz	2020_Borevitz_UWA_S4	NSW0003	interleaved_uri
NSW0004	Eucalyptus melliodora		-33.58679077	150.2058728	784.315186	WGS84	Going W on A23 Great Western HWY, turn S on Coxs River Rd at Little Hartley	Helen Bothwell		Y	Good seed, lots of new development; most of ALA trees now on private property in this area			dp15	1	TRUE	rawdata/reads/2020_Borevitz_UWA_S4/NSW0004_il.fastq.gz	2020_Borevitz_UWA_S4	NSW0004	interleaved_uri
NSW0005	Eucalyptus melliodora		-33.1236643	150.0056215	716.30249	WGS84	Drive N from Lithgow on A23 to B55, at Capertee take Glen Davis Rd NE, at fork continue rt. on Glen Davis Rd	Helen Bothwell		Y	Trees very tall and straight through here, in denser forest, only 3 seeds			dp15	1	TRUE	rawdata/reads/2020_Borevitz_UWA_S4/NSW0005_il.fastq.gz	2020_Borevitz_UWA_S4	NSW0005	interleaved_uri
NSW0006	Eucalyptus melliodora		-33.11997442	150.034491	699.719971	WGS84	Continue ~1km, pullout on N side of rd; N side of rd is public here, S side is Gardens of Stone Nat'l Park; all samples are on N side	Helen Bothwell		Y	Lots of seed; Glen Davis/Wollemi Valley surrounded by high mesas, reminiscent of the US SW, but rolling farmland, still quite lush, open woodland			dp15	1	TRUE	rawdata/reads/2020_Borevitz_UWA_S4/NSW0006_il.fastq.gz	2020_Borevitz_UWA_S4	NSW0006	interleaved_uri
NSW0006_10D	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_4/NSW0006_10D_S289_R1_001.fastq.gz	Rhizo_4	NSW0006_10D_S289	read1_uri
NSW0006_10D	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_4/NSW0006_10D_S289_R2_001.fastq.gz	Rhizo_4	NSW0006_10D_S289	read2_uri
NSW0006_10W	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_4/NSW0006_10W_S346_R2_001.fastq.gz	Rhizo_4	NSW0006_10W_S346	read2_uri
NSW0006_10W	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_4/NSW0006_10W_S346_R1_001.fastq.gz	Rhizo_4	NSW0006_10W_S346	read1_uri
NSW0006_1D	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_1/NSW0006_1D_S23_R1_001.fastq.gz	Rhizo_1	NSW0006_1D_S23	read1_uri
NSW0006_1D	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_1/NSW0006_1D_S23_R2_001.fastq.gz	Rhizo_1	NSW0006_1D_S23	read2_uri
NSW0006_1W	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_2/NSW0006_1W_S97_R1_001.fastq.gz	Rhizo_2	NSW0006_1W_S97	read1_uri
NSW0006_1W	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_2/NSW0006_1W_S97_R2_001.fastq.gz	Rhizo_2	NSW0006_1W_S97	read2_uri
NSW0006_2D	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_1/NSW0006_2D_S24_R1_001.fastq.gz	Rhizo_1	NSW0006_2D_S24	read1_uri
NSW0006_2D	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_1/NSW0006_2D_S24_R2_001.fastq.gz	Rhizo_1	NSW0006_2D_S24	read2_uri
NSW0006_2W	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_2/NSW0006_2W_S98_R1_001.fastq.gz	Rhizo_2	NSW0006_2W_S98	read1_uri
NSW0006_2W	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_2/NSW0006_2W_S98_R2_001.fastq.gz	Rhizo_2	NSW0006_2W_S98	read2_uri
NSW0006_3D	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_1/NSW0006_3D_S25_R2_001.fastq.gz	Rhizo_1	NSW0006_3D_S25	read2_uri
NSW0006_3D	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_1/NSW0006_3D_S25_R1_001.fastq.gz	Rhizo_1	NSW0006_3D_S25	read1_uri
NSW0006_3W	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_2/NSW0006_3W_S99_R2_001.fastq.gz	Rhizo_2	NSW0006_3W_S99	read2_uri
NSW0006_3W	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_2/NSW0006_3W_S99_R1_001.fastq.gz	Rhizo_2	NSW0006_3W_S99	read1_uri
NSW0006_4D	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_1/NSW0006_4D_S26_R2_001.fastq.gz	Rhizo_1	NSW0006_4D_S26	read2_uri
NSW0006_4D	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_1/NSW0006_4D_S26_R1_001.fastq.gz	Rhizo_1	NSW0006_4D_S26	read1_uri
NSW0006_4W	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_2/NSW0006_4W_S100_R1_001.fastq.gz	Rhizo_2	NSW0006_4W_S100	read1_uri
NSW0006_4W	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_2/NSW0006_4W_S100_R2_001.fastq.gz	Rhizo_2	NSW0006_4W_S100	read2_uri
NSW0006_5D	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_1/NSW0006_5D_S27_R1_001.fastq.gz	Rhizo_1	NSW0006_5D_S27	read1_uri
NSW0006_5D	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_1/NSW0006_5D_S27_R2_001.fastq.gz	Rhizo_1	NSW0006_5D_S27	read2_uri
NSW0006_5W	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_2/NSW0006_5W_S101_R2_001.fastq.gz	Rhizo_2	NSW0006_5W_S101	read2_uri
NSW0006_5W	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_2/NSW0006_5W_S101_R1_001.fastq.gz	Rhizo_2	NSW0006_5W_S101	read1_uri
NSW0006_6D	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_3/NSW0006_6D_S286_R1_001.fastq.gz	Rhizo_3	NSW0006_6D_S286	read1_uri
NSW0006_6D	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_3/NSW0006_6D_S286_R2_001.fastq.gz	Rhizo_3	NSW0006_6D_S286	read2_uri
NSW0006_6W	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_3/NSW0006_6W_S287_R1_001.fastq.gz	Rhizo_3	NSW0006_6W_S287	read1_uri
NSW0006_6W	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_3/NSW0006_6W_S287_R2_001.fastq.gz	Rhizo_3	NSW0006_6W_S287	read2_uri
NSW0006_7D	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_3/NSW0006_7D_S288_R2_001.fastq.gz	Rhizo_3	NSW0006_7D_S288	read2_uri
NSW0006_7D	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_3/NSW0006_7D_S288_R1_001.fastq.gz	Rhizo_3	NSW0006_7D_S288	read1_uri
NSW0006_7W	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_4/NSW0006_7W_S342_R1_001.fastq.gz	Rhizo_4	NSW0006_7W_S342	read1_uri
NSW0006_7W	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_4/NSW0006_7W_S342_R2_001.fastq.gz	Rhizo_4	NSW0006_7W_S342	read2_uri
NSW0006_8D	Eucalptus melliodora												no_latlong	hb_rhizo	1	TRUE	rawdata/reads/rhizo_root_Bothwell_illumina_2023/Rhizo_4/NSW0006_8D_S343_R1_001.fastq.gz	Rhizo_4	NSW0006_8D_S343	read1_uri
