sample	project	species	library	run	read2_uri	read1_uri	interleaved_uri
MON0633_1	dieback		MON0633_1_S374	A00548_0547_CTan_RSB_MN07	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_2/A00548_0547_CTan_RSB_MN07/MON0633_1_S374_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_2/A00548_0547_CTan_RSB_MN07/MON0633_1_S374_R1_001.fastq.gz	
MON0634	dieback	E. rubida	MON0634_S376	A00548_0547_CTan_RSB_MN07	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_2/A00548_0547_CTan_RSB_MN07/MON0634_S376_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_2/A00548_0547_CTan_RSB_MN07/MON0634_S376_R1_001.fastq.gz	
MON0635	dieback	E. stellulata	MON0635_S377	A00548_0547_CTan_RSB_MN07	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_2/A00548_0547_CTan_RSB_MN07/MON0635_S377_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_2/A00548_0547_CTan_RSB_MN07/MON0635_S377_R1_001.fastq.gz	
MON0636	dieback	E. pauciflora	MON0636_S378	A00548_0547_CTan_RSB_MN07	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_2/A00548_0547_CTan_RSB_MN07/MON0636_S378_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_2/A00548_0547_CTan_RSB_MN07/MON0636_S378_R1_001.fastq.gz	
MON0637	dieback	E. stellulata	MON0637_S379	A00548_0547_CTan_RSB_MN07	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_2/A00548_0547_CTan_RSB_MN07/MON0637_S379_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_2/A00548_0547_CTan_RSB_MN07/MON0637_S379_R1_001.fastq.gz	
MON0638	dieback	E. pauciflora	MON0638_S380	A00548_0547_CTan_RSB_MN07	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_2/A00548_0547_CTan_RSB_MN07/MON0638_S380_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_2/A00548_0547_CTan_RSB_MN07/MON0638_S380_R1_001.fastq.gz	
MON0639	dieback	E. stellulata	MON0639_S381	A00548_0547_CTan_RSB_MN07	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_2/A00548_0547_CTan_RSB_MN07/MON0639_S381_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_2/A00548_0547_CTan_RSB_MN07/MON0639_S381_R1_001.fastq.gz	
MON0640	dieback	E. rubida	MON0640_S382	A00548_0547_CTan_RSB_MN07	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_2/A00548_0547_CTan_RSB_MN07/MON0640_S382_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_2/A00548_0547_CTan_RSB_MN07/MON0640_S382_R1_001.fastq.gz	
MON0642	dieback	E. pauciflora	MON0642_S383	A00548_0547_CTan_RSB_MN07	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_2/A00548_0547_CTan_RSB_MN07/MON0642_S383_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_2/A00548_0547_CTan_RSB_MN07/MON0642_S383_R1_001.fastq.gz	
MON0643	dieback	E. dalrympleana	MON0643_S384	A00548_0547_CTan_RSB_MN07	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_2/A00548_0547_CTan_RSB_MN07/MON0643_S384_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_2/A00548_0547_CTan_RSB_MN07/MON0643_S384_R1_001.fastq.gz	
MON0644	dieback	E. pauciflora	MON0644_S1	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0644_S1_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0644_S1_R1_001.fastq.gz	
MON0645	dieback	E. rubida	MON0645_S2	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0645_S2_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0645_S2_R1_001.fastq.gz	
MON0646	dieback	E. pauciflora	MON0646_S3	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0646_S3_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0646_S3_R1_001.fastq.gz	
MON0647	dieback	E. pauciflora	MON0647_S4	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0647_S4_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0647_S4_R1_001.fastq.gz	
MON0648	dieback	E. rubida	MON0648_S5	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0648_S5_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0648_S5_R1_001.fastq.gz	
MON0649	dieback	E. dalrympleana	MON0649_S6	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0649_S6_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0649_S6_R1_001.fastq.gz	
MON0650	dieback	E. pauciflora	MON0650_S7	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0650_S7_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0650_S7_R1_001.fastq.gz	
MON0651	dieback	E. dalrympleana	MON0651_S8	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0651_S8_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0651_S8_R1_001.fastq.gz	
MON0652	dieback	E. pauciflora	MON0652_S9	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0652_S9_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0652_S9_R1_001.fastq.gz	
MON0653	dieback	E. pauciflora	MON0653_S10	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0653_S10_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0653_S10_R1_001.fastq.gz	
MON0654	dieback	E. dalrympleana	MON0654_S11	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0654_S11_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0654_S11_R1_001.fastq.gz	
MON0655	dieback	E. dalrympleana	MON0655_S12	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0655_S12_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0655_S12_R1_001.fastq.gz	
MON0656	dieback	E. pauciflora	MON0656_S13	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0656_S13_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0656_S13_R1_001.fastq.gz	
MON0657	dieback	E. pauciflora	MON0657_S14	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0657_S14_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0657_S14_R1_001.fastq.gz	
MON0658	dieback	E. pauciflora	MON0658_S15	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0658_S15_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0658_S15_R1_001.fastq.gz	
MON0659	dieback	E. dalrympleana	MON0659_S16	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0659_S16_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0659_S16_R1_001.fastq.gz	
MON0659_1	dieback		MON0659_1_S17	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0659_1_S17_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0659_1_S17_R1_001.fastq.gz	
MON0660	dieback	E. pauciflora	MON0660_S18	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0660_S18_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0660_S18_R1_001.fastq.gz	
MON0661	dieback	E. dives	MON0661_S19	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0661_S19_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0661_S19_R1_001.fastq.gz	
MON0662	dieback	E. dalrympleana	MON0662_S20	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0662_S20_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0662_S20_R1_001.fastq.gz	
MON0663	dieback	E. dives	MON0663_S21	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0663_S21_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0663_S21_R1_001.fastq.gz	
MON0664	dieback	E. dalrympleana	MON0664_S22	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0664_S22_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0664_S22_R1_001.fastq.gz	
MON0665	dieback	E. pauciflora	MON0665_S23	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0665_S23_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0665_S23_R1_001.fastq.gz	
MON0666	dieback	E. pauciflora	MON0666_S24	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0666_S24_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0666_S24_R1_001.fastq.gz	
MON0667	dieback	E. radiata	MON0667_S25	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0667_S25_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0667_S25_R1_001.fastq.gz	
MON0668	dieback	E. rubida	MON0668_S26	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0668_S26_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0668_S26_R1_001.fastq.gz	
MON0669	dieback	E. dalrympleana	MON0669_S27	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0669_S27_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0669_S27_R1_001.fastq.gz	
MON0670	dieback	E. pauciflora	MON0670_S28	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0670_S28_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0670_S28_R1_001.fastq.gz	
MON0671	dieback	E. rubida	MON0671_S29	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0671_S29_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0671_S29_R1_001.fastq.gz	
MON0672	dieback	E. radiata	MON0672_S30	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0672_S30_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0672_S30_R1_001.fastq.gz	
MON0673	dieback	E. dalrympleana	MON0673_S31	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0673_S31_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0673_S31_R1_001.fastq.gz	
MON0674	dieback	E. pauciflora	MON0674_S32	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0674_S32_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0674_S32_R1_001.fastq.gz	
MON0675	dieback	E. rubida	MON0675_S33	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0675_S33_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0675_S33_R1_001.fastq.gz	
MON0676	dieback	E. pauciflora	MON0676_S34	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0676_S34_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0676_S34_R1_001.fastq.gz	
MON0677	dieback	E. radiata	MON0677_S35	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0677_S35_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0677_S35_R1_001.fastq.gz	
MON0678	dieback	E. radiata	MON0678_S36	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0678_S36_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0678_S36_R1_001.fastq.gz	
MON0679	dieback	E. radiata	MON0679_S37	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0679_S37_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0679_S37_R1_001.fastq.gz	
MON0680	dieback	E. dalrympleana	MON0680_S38	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0680_S38_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0680_S38_R1_001.fastq.gz	
MON0681	dieback	E. pauciflora	MON0681_S39	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0681_S39_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0681_S39_R1_001.fastq.gz	
MON0682	dieback	E. radiata	MON0682_S40	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0682_S40_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0682_S40_R1_001.fastq.gz	
MON0683	dieback	E. dalrympleana	MON0683_S41	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0683_S41_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0683_S41_R1_001.fastq.gz	
MON0684	dieback	E. pauciflora	MON0684_S42	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0684_S42_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0684_S42_R1_001.fastq.gz	
MON0685	dieback	E. dalrympleana	MON0685_S43	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0685_S43_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0685_S43_R1_001.fastq.gz	
MON0686	dieback	E. pauciflora	MON0686_S44	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0686_S44_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0686_S44_R1_001.fastq.gz	
MON0686_1	dieback		MON0686_1_S45	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0686_1_S45_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0686_1_S45_R1_001.fastq.gz	
MON0687	dieback	E. pauciflora	MON0687_S46	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0687_S46_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0687_S46_R1_001.fastq.gz	
MON0688	dieback	E. stellulata	MON0688_S47	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0688_S47_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0688_S47_R1_001.fastq.gz	
MON0689	dieback	E. rubida	MON0689_S48	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0689_S48_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0689_S48_R1_001.fastq.gz	
MON0690	dieback	E. pauciflora	MON0690_S49	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0690_S49_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0690_S49_R1_001.fastq.gz	
MON0691	dieback	E. stellulata	MON0691_S50	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0691_S50_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0691_S50_R1_001.fastq.gz	
MON0692	dieback	E. pauciflora	MON0692_S51	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0692_S51_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0692_S51_R1_001.fastq.gz	
MON0693	dieback	E. stellulata	MON0693_S52	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0693_S52_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0693_S52_R1_001.fastq.gz	
MON0694	dieback	E. rubida	MON0694_S53	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0694_S53_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0694_S53_R1_001.fastq.gz	
MON0695	dieback	E. stellulata	MON0695_S54	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0695_S54_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0695_S54_R1_001.fastq.gz	
MON0696	dieback	E. pauciflora	MON0696_S55	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0696_S55_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0696_S55_R1_001.fastq.gz	
MON0697	dieback	E. rubida	MON0697_S56	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0697_S56_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0697_S56_R1_001.fastq.gz	
MON0698	dieback	E. rubida	MON0698_S57	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0698_S57_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0698_S57_R1_001.fastq.gz	
MON0699	dieback	E. stellulata	MON0699_S58	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0699_S58_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0699_S58_R1_001.fastq.gz	
MON0700	dieback	E. pauciflora	MON0700_S59	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0700_S59_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0700_S59_R1_001.fastq.gz	
