run	library	sample	include	project	date
DP15-plate1.2	J361-WGS	J361	Y	DP15	
DP15-plate1.2	J362-young-WGS	J362	Y	DP15	
DP15-plate1.2	J363-plus-WGS	J363	Y	DP15	
DP15-plate1.2	J363-WGS	J363	Y	DP15	
DP15-plate1.2	J364-WGS	J364	Y	DP15	
DP15-plate1.2	J365-WGS	J365	Y	DP15	
DP15-plate1.2	J366-plus-WGS	J366	Y	DP15	
DP15-plate1.2	J366-WGS	J366	Y	DP15	
DP15-plate1.2	J367-WGS	J367	Y	DP15	
DP15-plate1.2	J367i-WGS	J367i	Y	DP15	
DP15-plate1.2	J368-WGS	J368	Y	DP15	
DP15-plate1.2	J369-WGS	J369	Y	DP15	
DP15-plate1.2	J370-WGS	J370	Y	DP15	
DP15-plate1.2	J371-WGS	J371	Y	DP15	
DP15-plate1.2	J372-WGS	J372	Y	DP15	
DP15-plate1.2	J373-WGS	J373	Y	DP15	
DP15-plate1.2	J374-WGS	J374	Y	DP15	
DP15-plate1.2	J375-WGS	J375	Y	DP15	
DP15-plate1.2	J376-WGS	J376	Y	DP15	
DP15-plate1.2	J379-WGS	J379	Y	DP15	
DP15-plate1.2	J381-WGS	J381	Y	DP15	
DP15-plate1.2	J383-WGS	J383	Y	DP15	
DP15-plate1.2	J385-WGS	J385	Y	DP15	
DP15-plate1.2	J387-WGS	J387	Y	DP15	
DP15-plate1.2	J389-WGS	J389	Y	DP15	
DP15-plate1.2	J393-WGS	J393	Y	DP15	
DP15-plate1.2	J395-WGS	J395	Y	DP15	
DP15-plate1.2	J398-WGS	J398	Y	DP15	
DP15-plate1.2	NAL05-WGS	NAL05	Y	DP15	
DP15-plate1.2	NBJ30-WGS	NBJ30	Y	DP15	
DP15-plate1.2	NCD30-WGS	NCD30	Y	DP15	
DP15-plate1.2	NCR13-WGS	NCR13	Y	DP15	
DP15-plate1.2	NDU10-WGS	NDU10	Y	DP15	
DP15-plate1.2	RA1006-WGS	RA1006	Y	DP15	
DP15-plate1.2	TLC715-WGS	TLC715	Y	DP15	
DP15-plate1.2	TLC720-WGS	TLC720	Y	DP15	
DP15-plate1.2	TLC725-WGS	TLC725	Y	DP15	
DP15-plate1.2	TLC726-WGS	TLC726	Y	DP15	
DP15-plate1.2	TLC775-WGS	TLC775	Y	DP15	
DP15-plate1.2	VMA18-WGS	VMA18	Y	DP15	
DP15-plate1.2	VWG14-WGS	VWG14	Y	DP15	
DP15-plate2	J333a	J333a	Y	DP15	
DP15-plate2	J375-rep1	J375	Y	DP15	
DP15-plate2	J392	J392	Y	DP15	
DP15-plate2	J397	J397		DP15	
DP15-plate2	J399	J399	Y	DP15	
DP15-plate2	J400	J400	Y	DP15	
DP15-plate2	J401	J401	Y	DP15	
DP15-plate2	J402	J402	Y	DP15	
DP15-plate2	J403	J403	Y	DP15	
DP15-plate2	J404	J404	Y	DP15	
DP15-plate2	J405	J405	Y	DP15	
DP15-plate2	J406	J406	Y	DP15	
DP15-plate2	J407	J407	Y	DP15	
DP15-plate2	J408	J408	Y	DP15	
DP15-plate2	J411	J411	Y	DP15	
DP15-plate2	J412	J412	Y	DP15	
DP15-plate2	J413	J413	Y	DP15	
DP15-plate2	J414	J414	Y	DP15	
DP15-plate2	J416	J416	Y	DP15	
DP15-plate2	J417	J417	Y	DP15	
DP15-plate2	J418	J418	Y	DP15	
DP15-plate2	J419	J419	Y	DP15	
DP15-plate2	J420	J420	Y	DP15	
DP15-plate2	J421	J421	Y	DP15	
DP15-plate2	J422	J422	Y	DP15	
DP15-plate2	J423	J423	Y	DP15	
DP15-plate2	J424	J424	Y	DP15	
DP15-plate2	J427	J427	Y	DP15	
DP15-plate2	J427a	J427a	Y	DP15	
DP15-plate2	J431	J431	Y	DP15	
DP15-plate2	J432	J432	Y	DP15	
DP15-plate2	M1c	MelMosaic	Y	DP15	
DP15-plate2	M2a	MelMosaic	Y	DP15	
DP15-plate2	M2b	MelMosaic	Y	DP15	
DP15-plate2	NE35955	NE35955		DP15	
DP15-plate2	NE35959	NE35959	Y	DP15	
DP15-plate2	NE36811	NE36811	Y	DP15	
DP15-plate2	NE37169	NE37169	Y	DP15	
DP15-plate2	NE37647	NE37647	Y	DP15	
DP15-plate2	NE4583	NE4583	Y	DP15	
DP15-plate2	NE67754	NE67754	Y	DP15	
DP15-plate2	NE90535	NE90535	Y	DP15	
DP15-plate2	VMA18	VMA18	Y	DP15	
DP15-plate2	VMG14	VWG14	Y	DP15	
DP15-sra	SRR1386218	SRR1386218	Y	DP15	
DP15-sra	SRR1386219	SRR1386219	Y	DP15	
DP15-sra	SRR1386220	SRR1386220	Y	DP15	
DP15-sra	SRR1386221	SRR1386221	Y	DP15	
DP15-sra	SRR1386222	SRR1386222	Y	DP15	
DP15-sra	SRR1392391	SRR1392391	Y	DP15	
DP15-sra	SRR1392399	SRR1392399	Y	DP15	
DP15-sra	SRR1392411	SRR1392411	Y	DP15	
DP15-sra	SRR1448467	SRR1448467	Y	DP15	
DP15-sra	SRR191872	SRR191872	Y	DP15	
DP15-sra	SRR400875	SRR400875	Y	DP15	
DP15-sra	SRR1392700	SRR1392700	NO_was-excluded-not-sure-why	DP15	
CCA01-02	CCA0003	CCA0003	Y	CCA	
CCA01-02	CCA0016	CCA0016	Y	CCA	
CCA01-02	CCA0037	CCA0037	Y	CCA	
CCA01-02	CCA0038	CCA0038	Y	CCA	
CCA01-02	CCA0124	CCA0124	Y	CCA	
CCA01-02	CCA0137	CCA0137	Y	CCA	
CCA01-02	CCA0164	CCA0164	Y	CCA	
CCA01-02	CCA0175	CCA0175	Y	CCA	
CCA01-02	CCA0218	CCA0218	Y	CCA	
CCA01-02	CCA0248	CCA0248	Y	CCA	
CCA01-02	CCA0266	CCA0266	Y	CCA	
CCA01-02	CCA0278	CCA0278	Y	CCA	
CCA01-02	CCA0375	CCA0375	Y	CCA	
CCA01-02	CCA0390	CCA0390	Y	CCA	
CCA01-02	CCA0405	CCA0405	Y	CCA	
CCA01-02	CCA0431	CCA0431	Y	CCA	
CCA01-02	CCA0455	CCA0455	Y	CCA	
CCA01-02	CCA0465	CCA0465	Y	CCA	
CCA01-02	CCA0466	CCA0466	Y	CCA	
CCA01-02	CCA0525	CCA0525	Y	CCA	
CCA01-02	CCA0572	CCA0572	Y	CCA	
CCA01-02	CCA0575	CCA0575	Y	CCA	
CCA01-02	CCA0615	CCA0615	Y	CCA	
CCA01-02	CCA0650	CCA0650	Y	CCA	
CCA01-02	CCA0671	CCA0671	Y	CCA	
CCA01-02	CCA0672	CCA0672	Y	CCA	
CCA01-02	CCA0677	CCA0677	Y	CCA	
CCA01-02	CCA0681	CCA0681	Y	CCA	
CCA01-02	CCA0684	CCA0684	Y	CCA	
CCA01-02	CCA0687	CCA0687	Y	CCA	
CCA01-02	CCA0691	CCA0691	Y	CCA	
CCA01-02	CCA0695	CCA0695	Y	CCA	
CCA01-02	CCA0700	CCA0700	Y	CCA	
CCA01-02	CCA0704	CCA0704-rep1	Y	CCA	
CCA01-02	CCA0704rep	CCA0704-rep2	Y	CCA	
CCA01-02	CCA0704	CCA0704	Y	CCA	
CCA01-02	CCA0704rep	CCA0704	Y	CCA	
CCA01-02	CCA0705	CCA0705	Y	CCA	
CCA01-02	CCA0706	CCA0706	Y	CCA	
CCA01-02	CCA0708	CCA0708	Y	CCA	
CCA01-02	CCA0716	CCA0716	No missing for some reason	CCA	
CCA01-02	CCA0724	CCA0724	Y	CCA	
CCA01-02	CCA0728	CCA0728	Y	CCA	
CCA01-02	CCA0733	CCA0733	Y	CCA	
CCA01-02	CCA0736	CCA0736	Y	CCA	
CCA01-02	CCA0743	CCA0743	Y	CCA	
CCA01-02	CCA0744	CCA0744	Y	CCA	
CCA01-02	CCA0751	CCA0751	Y	CCA	
CCA01-02	CCA0754	CCA0754	N	CCA	
CCA01-02	CCA0755	CCA0755	Y	CCA	
CCA01-02	CCA0758	CCA0758	Y	CCA	
CCA01-02	CCA0761	CCA0761	Y	CCA	
CCA01-02	CCA0768	CCA0768	Y	CCA	
CCA01-02	CCA0773	CCA0773	Y	CCA	
CCA01-02	CCA0790	CCA0790	Y	CCA	
CCA01-02	CCA0800	CCA0800	Y	CCA	
CCA01-02	CCA0807	CCA0807	Y	CCA	
CCA01-02	CCA0808	CCA0808	Y	CCA	
CCA01-02	CCA0813	CCA0813	Y	CCA	
CCA01-02	CCA0819	CCA0819	Y	CCA	
CCA01-02	CCA0831	CCA0831	Y	CCA	
CCA01-02	CCA0837	CCA0837	Y	CCA	
CCA01-02	CCA0848	CCA0848	Y	CCA	
CCA01-02	CCA0866	CCA0866	Y	CCA	
CCA01-02	CCA0904	CCA0904	Y	CCA	
CCA01-02	CCA0920	CCA0920	Y	CCA	
CCA01-02	CCA0931	CCA0931	Y	CCA	
CCA01-02	CCA0933	CCA0933	Y	CCA	
CCA01-02	CCA0937	CCA0937	Y	CCA	
CCA01-02	CCA0941	CCA0941	Y	CCA	
CCA01-02	CCA0951	CCA0951	Y	CCA	
CCA01-02	CCA0964	CCA0964	Y	CCA	
CCA01-02	CCA0965	CCA0965	Y	CCA	
CCA01-02	CCA0971	CCA0971	Y	CCA	
CCA01-02	CCA1037	CCA1037	Y	CCA	
CCA01-02	CCA1085	CCA1085	Y	CCA	
CCA01-02	CCA1111	CCA1111	Y	CCA	
CCA01-02	CCA1122	CCA1122	Y	CCA	
CCA01-02	CCA1135	CCA1135	Y	CCA	
CCA01-02	CCA1192	CCA1192	Y	CCA	
CCA01-02	CCA1212	CCA1212	Y	CCA	
CCA01-02	CCA1256	CCA1256	Y	CCA	
CCA01-02	CCA1266	CCA1266	Y	CCA	
CCA01-02	CCA1297	CCA1297	Y	CCA	
CCA01-02	CCA1300	CCA1300	Y	CCA	
CCA01-02	CCA1302	CCA1302	Y	CCA	
CCA01-02	CCA1366	CCA1366	Y	CCA	
CCA01-02	CCA1370	CCA1370	Y	CCA	
CCA01-02	CCA1377	CCA1377	Y	CCA	
CCA01-02	CCA1413	CCA1413	Y	CCA	
CCA01-02	CCA1439	CCA1439	Y	CCA	
CCA01-02	CCA1474	CCA1474	Y	CCA	
CCA01-02	CCA1478	CCA1478	Y	CCA	
CCA01-02	CCA1504	CCA1504	Y	CCA	
CCA01-02	CCA1505	CCA1505	Y	CCA	
CCA01-02	CCA1506	CCA1506	Y	CCA	
CCA01-02	CCA1507	CCA1507	Y	CCA	
CCA01-02	CCA1543	CCA1543	Y	CCA	
CCA01-02	CCA1564	CCA1564	Y	CCA	
CCA01-02	CCA1594	CCA1594	Y	CCA	
CCA01-02	CCA1644	CCA1644	Y	CCA	
CCA01-02	CCA1650	CCA1650	Y	CCA	
CCA01-02	CCA1654	CCA1654	Y	CCA	
CCA01-02	CCA1655	CCA1655	Y	CCA	
CCA01-02	CCA1657	CCA1657	Y	CCA	
CCA01-02	CCA1660	CCA1660	Y	CCA	
CCA01-02	CCA1680	CCA1680	Y	CCA	
CCA01-02	CCA2812	CCA2812	Y	CCA	
CCA01-02	CCA2829	CCA2829	Y	CCA	
CCA01-02	CCA2857	CCA2857	Y	CCA	
CCA01-02	CCA2909	CCA2909	Y	CCA	
CCA01-02	CCA2917	CCA2917	Y	CCA	
CCA01-02	CCA3005	CCA3005	Y	CCA	
CCA01-02	CCA3011	CCA3011	Y	CCA	
CCA01-02	CCA3012	CCA3012	Y	CCA	
CCA01-02	CCA3035	CCA3035	Y	CCA	
CCA01-02	CCA3041	CCA3041	Y	CCA	
CCA01-02	CCA3051	CCA3051	Y	CCA	
CCA01-02	CCA3062	CCA3062	Y	CCA	
CCA01-02	CCA3092	CCA3092	Y	CCA	
CCA01-02	CCA3107	CCA3107	Y	CCA	
CCA01-02	CCA3130	CCA3130	Y	CCA	
CCA01-02	CCA3147	CCA3147	Y	CCA	
CCA01-02	CCA3176	CCA3176	Y	CCA	
CCA01-02	CCA3216	CCA3216	Y	CCA	
CCA01-02	CCA3217	CCA3217	Y	CCA	
CCA01-02	CCA3247	CCA3247	Y	CCA	
CCA01-02	CCA3248	CCA3248	Y	CCA	
CCA01-02	CCA3250	CCA3250	Y	CCA	
CCA01-02	CCA3261	CCA3261	Y	CCA	
CCA01-02	CCA3263	CCA3263	Y	CCA	
CCA01-02	CCA3271	CCA3271	Y	CCA	
CCA01-02	CCA3322	CCA3322	Y	CCA	
CCA01-02	CCA3451	CCA3451	Y	CCA	
CCA01-02	CCA3464	CCA3464	Y	CCA	
CCA01-02	CCA3471	CCA3471	Y	CCA	
CCA01-02	CCA3651	CCA3651	Y	CCA	
CCA01-02	CCA3711	CCA3711	Y	CCA	
CCA01-02	CCA3821	CCA3821	Y	CCA	
CCA01-02	CCA3837	CCA3837	Y	CCA	
CCA01-02	CCA3841	CCA3841	Y	CCA	
CCA01-02	CCA3887	CCA3887	Y	CCA	
CCA01-02	CCA3893	CCA3893	Y	CCA	
CCA01-02	CCA3899	CCA3899	Y	CCA	
CCA01-02	CCA3916	CCA3916	Y	CCA	
CCA01-02	CCA3997	CCA3997	Y	CCA	
CCA01-02	CCA4557	CCA4557	Y	CCA	
CCA01-02	CCA4706	CCA4706	Y	CCA	
CCA01-02	CCA4770	CCA4770	Y	CCA	
CCA01-02	CCA4776	CCA4776	Y	CCA	
CCA01-02	CCA4821	CCA4821	Y	CCA	
CCA01-02	CCA4877	CCA4877	Y	CCA	
CCA01-02	CCA4913	CCA4913	Y	CCA	
CCA01-02	CCA4939	CCA4939	Y	CCA	
CCA01-02	CCA4957	CCA4957_rep1	Y	CCA	
CCA01-02	CCA4957rep2	CCA4957_rep2	Y	CCA	
CCA01-02	CCA4957	CCA4957	Y	CCA	
CCA01-02	CCA4957rep2	CCA4957	Y	CCA	
CCA01-02	CCA4960	CCA4960	Y	CCA	
CCA01-02	CCA5060	CCA5060	Y	CCA	
CCA01-02	CCA5180	CCA5180	Y	CCA	
CCA01-02	CCA5319	CCA5319	Y	CCA	
CCA01-02	CCA5408	CCA5408	Y	CCA	
CCA01-02	CCA5430	CCA5430	Y	CCA	
CCA01-02	CCA5558	CCA5558	Y	CCA	
CCA01-02	CCA5568	CCA5568	Y	CCA	
CCA01-02	CCA5597	CCA5597	Y	CCA	
CCA01-02	CCA5615	CCA5615	Y	CCA	
CCA01-02	CCA5616	CCA5616	Y	CCA	
CCA01-02	CCA5918	CCA5918	Y	CCA	
CCA01-02	CCA5922	CCA5922	Y	CCA	
CCA01-02	CCA5926	CCA5926	Y	CCA	
CCA01-02	CCA5946	CCA5946	Y	CCA	
CCA01-02	CCA5976	CCA5976	Y	CCA	
CCA01-02	CCA6033	CCA6033	Y	CCA	
CCA01-02	CCA6041	CCA6041	Y	CCA	
CCA01-02	CCA6869	CCA6869	Y	CCA	
CCA01-02	CCA6870	CCA6870	Y	CCA	
CCA01-02	CCA6871	CCA6871	Y	CCA	
CCA01-02	Csiro_Melliodora	EmelCSIRO	Y	CCA	
CCA01-02	E_melliodora_Csiro	EmelCSIRO	Y	CCA	
