sample	species	date	parsed_date	latitude	longitude	elevation	datum	location	collectors	samplename	population	seed	notes
CCA3250	Eucalyptus squamosa			-33.795	150.5705556	271	WGS84	"Blue Mountains National Park, near Glenbrook, New South Wales."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3261	Eucalyptus curtisii			-26.86444444	152.985	19	WGS84	"Near Beerwah, Queensland."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3263	Corymbia abergiana			-19.00722222	146.0911111	830	WGS84	"West of Paluma towards Hidden Valley, Queensland."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3271	Eucalyptus acmenoides			-18.98527778	146.2955556	29	WGS84	"Near Paluma T/O on Bruce HW, QLD"	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3322	Eucalyptus pilularis			-30.91416667	152.9413889	28	WGS84	NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3451	Eucalyptus camaldulensis subsp. obtusa			-16.25194444	133.3977778	193	WGS84	"Daly Waters area on the Stuart Highway, NT."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3464	Angophora melanoxylon			-27.96277778	148.6872222	201	WGS84	"North of St George on the Carnarvon Highway, Queensland."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3471	Eucalyptus coronata			-33.92583333	120.0266667	83	WGS84	"South side of East Mount Barren, Fitzgerald River National Park, WA"	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3651	Eucalyptus odontocarpa			-22.50611111	124.0822222	287	WGS84		Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3711	Eucalyptus coolabah			-31.57472222	143.3905556	85	WGS84	"Darling River floodplain just south-east of Wilcannia, New South Wales."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3821	Eucalyptus albens			-35.10583333	147.2002778	186	WGS84	"West of Wagga Wagga, New South Wales."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3837	Eucalyptus cypellocarpa			-30.51083333	151.0241667	842	WGS84	"West of Kingstown towards Barraba, New South Wales."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3841	Eucalyptus leucoxylon subsp. leucoxylon			-37.66166667	144.3641667	230	WGS84	"W of Bacchus Marsh, Vic"	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3887	Eucalyptus magnificata			-30.71916667	151.7222222	983	WGS84	"Near Enmore, south of Armidale, New South Wales."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3893	Eucalyptus elata			-36.11944444	149.6691667	400	WGS84	"Tuross River catchment, New South Wales."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3899	Eucalyptus radiata subsp. radiata			-35.44138889	149.9644444	689	WGS84	NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3916	Eucalyptus saligna			-29.44944444	152.3686111	789	WGS84	"Acsent to New England Tableland from Grafton on Gwydir Highway, New South Wales."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3997	Eucalyptus gongylocarpa			-26.15305556	121.2747222	501	WGS84	"Wiluna to Granite Peak road, near Camel Well, Western Australia."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA4557	Eucalyptus obesa			-33.10638889	118.5169444	358	WGS84	"East of Lake Grace towards Newdegate, Western Australia."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA4706	Eucalyptus cinerea subsp. cinerea			-34.68388889	150.0516667	621	WGS84	"NE of Marulan, NSW"	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA4770	Eucalyptus tenuipes			-26.15277778	150.3372222	397	WGS84	"Barakula State Forest scientific area, Queensland."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA4776	Eucalyptus exserta			-28.79666667	150.7788889	333	WGS84	"Nicholls Rd, Bebo State Forest, New South Wales."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA4821	Eucalyptus crebra			-21.99222222	148.5597222	218	WGS84	"Fitzroy Development Rd, near Flora Range, Queensland."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA4877	Eucalyptus fastigata			-36.03138889	149.5311111	1099	WGS84	NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA4913	Eucalyptus alba var. australasica			-12.37611111	134.6622222	7	WGS84	"Near Blyth River on Ramingining to Maningrida road, Northern Territory."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA4939	Eucalyptus botryoides			-35.10277778	150.4072222	408	WGS84	"Jerrawangala Lookout, Jerrawangala National Park, New South Wales."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA4957_rep1	Eucalyptus camaldulensis subsp. camaldulensis	8/10/2003	2003-10-08T02:00:00Z	-34.78333333	137.6	54	WGS84	"Gum Flat, just east of Minlaton on Stansbury road, Yorke Peninsula, South Australia."	Dean Nicolle				"Tree to 15 metres tall. Bark smooth throughout, pale grey-tan over pale pink, cream and slightly butter yellow-cream. Leaves dull, blue-green. Growing in broad depression in open woodland on brown loam over limestone with Casuarina obesa?, Eucalyptus porosa and Melaleuca. AD; elevation computed from api.geonames.org/astergdem"
CCA4957_rep2	Eucalyptus camaldulensis subsp. camaldulensis	8/10/2003	2003-10-08T02:00:00Z	-34.78333333	137.6	54	WGS84	"Gum Flat, just east of Minlaton on Stansbury road, Yorke Peninsula, South Australia."	Dean Nicolle				"Tree to 15 metres tall. Bark smooth throughout, pale grey-tan over pale pink, cream and slightly butter yellow-cream. Leaves dull, blue-green. Growing in broad depression in open woodland on brown loam over limestone with Casuarina obesa?, Eucalyptus porosa and Melaleuca. AD; elevation computed from api.geonames.org/astergdem"
CCA4957	Eucalyptus camaldulensis subsp. camaldulensis			-34.78333333	137.6	54	WGS84	"Gum Flat, just east of Minlaton on Stansbury road, Yorke Peninsula, South Australia."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA4960	Eucalyptus patens			-31.89083333	116.2491667	272	WGS84	"Just off Great Eastern Highway, between The Lakes and Mundaring, Western Australia."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5060	Eucalyptus viminalis subsp. viminalis			-30.27416667	150.1647222	1496	WGS84	"Mt Kapultar summit, Mount Kapultar National Park, New South Wales."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5180	Eucalyptus dives			-37.56777778	144.3669444	599	WGS84	"Junction of Grassy Gully Track and Blackwood Ranges Track, Victoria."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5319	Eucalyptus haemastoma			-33.18416667	151.6133333	31	WGS84	"Cambell Drv, Munmorah State Conservation Area, New South Wales."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5408	Eucalyptus chartaboma			-20.60694444	145.33	469	WGS84	"Flinders Highway, Queensland."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5430	Eucalyptus camaldulensis subsp. minima			-32.59222222	139.5683333	285	WGS84	"Yunta Creek, ca. 2 km S of Yunta on Spring Dam road, South Australia."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5558	Eucalyptus lirata			-16.47833333	126.2030556	562	WGS84	"Track from Gibb River Road to new Mount Elizabeth Homestead, WA"	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5568	Eucalyptus microcodon			-28.23333333	153.3	586	WGS84	"Daves Creek track, Lamington National Park, Queensland."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5597	Eucalyptus regnans			-38.75888889	143.5975	226	WGS84	"Between Apollo Bay and Maits Rest on Great Ocean Road, Victoria."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5615	Corymbia ficifolia			-34.93777778	118.1980556	68	WGS84	"Boulder Hill, S of Manypeaks, Western Australia."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5616	Corymbia ficifolia			-34.93777778	118.1980556	68	WGS84	"Boulder Hill, S of Manypeaks, Western Australia."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5918	Eucalyptus baxteri			-39.02222222	146.3216667	33	WGS84	"Lilly Pilly car park, Wilsons Promontory National Park, Victoria."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5922	Eucalyptus guilfoylei			-34.91055556	116.6888889	103	WGS84	"Between Walpole and Mt Frankland, N of Walpole, Western Australia."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5926	Corymbia tessellaris								Dean Nicolle				
CCA5946	Eucalyptus pauciflora subsp. parvifructa			-37.29527778	142.6025	1133	WGS84	"Mt William summit, Grampians National Park, Victoria."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5976	Eucalyptus marginata subsp. marginata			-32.66472222	118.3258333	286	WGS84	"Jilakin Rock picnic area, E of Kulin, Western Australia."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA6033	Eucalyptus cosmophylla			-35.095	138.6497222	323	WGS84	"Frith Rd, north-east of Clarendon, South Australia."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA6041	Eucalyptus jucunda			-27.62611111	114.3647222	181	WGS84	"Road to Nature's Window, Kalbarri National Park, Western Australia."	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA6869	Eucalyptus melliodora x E. sideroxylon			-33.91777778	145.9430556	152	WGS84	"East of Goolgowi, Mid Western Highway, NSW"	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA6870	Eucalyptus melliodora x E. sideroxylon			-33.91777778	145.9430556	152	WGS84	"East of Goolgowi, Mid Western Highway, NSW"	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA6871	Eucalyptus melliodora x E. sideroxylon			-33.91777778	145.9430556	152	WGS84	"East of Goolgowi, Mid Western Highway, NSW"	Dean Nicolle				elevation computed from api.geonames.org/astergdem
NSW0569	Eucalyptus sideroxylon	21-NOV-19 12:24:06PM	2019-11-21T01:24:06Z	-35.14736007	147.8899114	321.924805	WGS84		Helen Bothwell & Kevin Murray			Y	"Some fruit, 2 white flowers, mostly done flowering"
DDA117	Eucalyptus dalrympleana	3-Nov-19	2019-11-03T00:00:00Z	-33.35625	148.9599722			"Gum ridge trail, Mt Canobolas."	"D.D. Andrew R.W. Medd, J.J. Bruhl, R.L. Andrew"	NE 109667			a - n.
DDA121	Eucalyptus canobolensis	3-Nov-19	2019-11-03T00:00:00Z	-33.35408333	148.9593333			"Gum ridge trail, Mt Canobolas."	"D.D. Andrew J.J. Bruhl, R.L. Andrew, R.W. Medd"	NE 109669			
DDA122	Eucalyptus dalrympleana	3-Nov-19	2019-11-03T00:00:00Z	-33.35955556	148.9733056			"c. 350m west from Mt Towac track, Mt Canobolas."	"D.D. Andrew R.W. Medd, R.L. Andrew, J.J. Bruhl"	NE 109670			
DDA123b	Eucalyptus canobolensis	3-Nov-19	2019-11-03T00:00:00Z	-33.35988889	148.9730278			"c. 350m west from Mt Towac track, Mt Canobolas."	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109671			
DDA136b	Eucalyptus viminalis	4-Nov-19	2019-11-04T00:00:00Z	-33.28083333	148.9901667			"Akhurst road, near corner with Borenore road."	"D.D. Andrew R.W. Medd, R.L. Andrew, J.J. Bruhl"	NE 109684			
DDA139	Eucalyptus rubida	4-Nov-19	2019-11-04T00:00:00Z	-33.23475	149.1324444			"Ophir road, Orange."	"D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl"	NE 109687			
DDA144c	Eucalyptus canobolensis	4-Nov-19	2019-11-04T00:00:00Z	-33.42641667	148.9699722			Carcoar road; east of Matthews lane and Tallwood road.	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109692			
DDA149c	Eucalyptus viminalis	5-Nov-19	2019-11-05T00:00:00Z	-33.32975	149.0829722			"Gosling creek reserve, Orange."	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109698			
DDA114c	Eucalyptus viminalis	2-Nov-19	2019-11-02T00:00:00Z	-32.75272222	150.07375			"Cox's creek road, Rylston."	"D.D. Andrew J.J. Bruhl, R.L. Andrew"	NE 109664			
DDA117f	Eucalyptus dalrympleana	3-Nov-19	2019-11-03T00:00:00Z	-33.35625	148.9599722			"Gum ridge trail, Mt Canobolas."	"D.D. Andrew R.W. Medd, J.J. Bruhl, R.L. Andrew"	NE 109667			a - n.
DDA123d	Eucalyptus canobolensis	3-Nov-19	2019-11-03T00:00:00Z	-33.35988889	148.9730278			"c. 350m west from Mt Towac track, Mt Canobolas."	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109671			
DDA124b	Eucalyptus dalrympleana	3-Nov-19	2019-11-03T00:00:00Z	-33.34947222	148.9779722			"Federal falls day use area, Mt Canobolas."	"D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew"	NE 109672			
DDA125	Eucalyptus canobolensis	3-Nov-19	2019-11-03T00:00:00Z	-33.34905556	148.9768889			"Federal falls day use area, Mt Canobolas."	"D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew"	NE 109673			
DDA140	Eucalyptus rubida	4-Nov-19	2019-11-04T00:00:00Z	-33.23511111	149.1326389			"Ophir road, Orange."	"D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl"	NE 109688			
DDA146a	Eucalyptus dalrympleana	5-Nov-19	2019-11-05T00:00:00Z	-33.38272222	149.04375			"Kearl road, near to Flyers creek."	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109694			
DDA150	Eucalyptus canobolensis	5-Nov-19	2019-11-05T00:00:00Z	-33.31708333	149.1029722			"Huntley road rail corridor, Orange."	"D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl"	NE 109699			
DDA120d	Eucalyptus canobolensis	3-Nov-19	2019-11-03T00:00:00Z	-33.35497222	148.9598056			"Gum ridge trail, Mt Canobolas."	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109668			a.
DDA126f	Eucalyptus viminalis	4-Nov-19	2019-11-04T00:00:00Z	-33.34219444	149.0155833			"Day use area, corner of Mt Canobolas road and Lake Canobolas road."	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109674			"a,b,c,d."
DDA132c	Eucalyptus canobolensis	4-Nov-19	2019-11-04T00:00:00Z	-33.28494444	149.0145			"Roadside verge, 111 Nashdale lane, Nashdale."	"D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl"	NE 109680			
DDA138f	Eucalyptus viminalis	4-Nov-19	2019-11-04T00:00:00Z	-33.25788889	149.0147778			"Station creek TSR, Escort way."	"D.D. Andrew J.J. Bruhl, R.L. Andrew, R.W. Medd"	NE 109686			
DDA141c	Eucalyptus rubida	4-Nov-19	2019-11-04T00:00:00Z	-33.21336111	149.1365			"Ophir road, uphill from 3rd crossing of Summer hill creek."	"D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl"	NE 109689			
DDA142	Eucalyptus rubida	4-Nov-19	2019-11-04T00:00:00Z	-33.20727778	149.1305278			"97 Cullya road, Summer hill creek."	"D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew"	NE 109690			
DDA43	Eucalyptus rubida	10-Jan-19	2019-01-10T00:00:00Z	-29.64183056	151.8218472	1050	WSG84	T.S.R. c.13.0km North East of Glen Innes on the New England Highway. Dundee 2370.	"D.D. Andrew R.L. Andrew, J.J. Bruhl, J.T. Hunter"	NE 108203			"Shallow, wide roadside depression adjacent to culvert. Pale grey clay on Emmaville volcanics. Eucalyptus rubida subsp. barbigerorum grassy woodland with Chrysocephalum apiculatum sens. lat., Lespedeza juncea, Plantago sp., Sorghum leiocladum, Themeda triandra. Tree to c. 15m. Multi-stemmed from 1.0m. DBH  0.49m, 0.38m, 0.29m. Grey brown rough ribbony bark at base to c. 2.5m. White grey smooth bark above."
JJB3612d	Eucalyptus rubida	27-Dec-18	2018-12-27T00:00:00Z	-35.45677778	149.0111389	726	WGS84	"Tidbinbilla Road, 200 E of Geals Creek, 3 m S of road."	"J.J. Bruhl I.L. Crawford, J.G. Brickhill"	NE 108977			"Gentle slope to more or less level. Light brown sandy clay loam on metasediments. Eucalyptus rubida shrubby woodland with Acacia dealbata, Kunzea ericoides, Hyericum perfoliatum. Single stemmed trees to 14 m tall. DBH 53+23 cm. Bark smooth from base, whitish to grey and pink."
DDA125f	Eucalyptus canobolensis	3-Nov-19	2019-11-03T00:00:00Z	-33.34905556	148.9768889			"Federal falls day use area, Mt Canobolas."	"D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew"	NE 109673			
DDA136c	Eucalyptus viminalis	4-Nov-19	2019-11-04T00:00:00Z	-33.28083333	148.9901667			"Akhurst road, near corner with Borenore road."	"D.D. Andrew R.W. Medd, R.L. Andrew, J.J. Bruhl"	NE 109684			
DDA139a	Eucalyptus rubida	4-Nov-19	2019-11-04T00:00:00Z	-33.23475	149.1324444			"Ophir road, Orange."	"D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl"	NE 109687			
DDA143b	Eucalyptus rubida	4-Nov-19	2019-11-04T00:00:00Z	-33.50472222	149.1322778			Carcoar road; east of Matthews lane and Tallwood road.	"D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew"	NE 109691			
DDA145b	Eucalyptus canobolensis	5-Nov-19	2019-11-05T00:00:00Z	-33.4225	148.9715833			"Diggers creek road, near to Four mile creek road."	"D.D. Andrew J.J. Bruhl, R.L. Andrew, R.W. Medd"	NE 109693			
DDA150a	Eucalyptus canobolensis	5-Nov-19	2019-11-05T00:00:00Z	-33.31708333	149.1029722			"Huntley road rail corridor, Orange."	"D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl"	NE 109699			
DDA48	Eucalyptus rubida	10-Jan-19	2019-01-10T00:00:00Z	-29.64165278	151.822375	1055	WSG84	T.S.R. c.13.0km North East of Glen Innes on the New England Highway. Dundee 2370.	"D.D. Andrew R.L. Andrew, J.J. Bruhl, J.T. Hunter"	NE 108208			"Roadside bank of shallow, wide roadside depression. Pale grey clay on Emmaville volcanics. Eucalyptus rubida subsp. barbigerorum grassy woodland with Acacia filicifolia, Leptospermum polygalifolium, Lespedeza juncea, Chrysocephalum apiculatum sens. lat., Plantago sp., Sorghum leiocladum, Themeda triandra. Tree to c. 12m. DBH  0.43m. Grey brown rough bark at base to c. 4.0m. White grey smooth bark above."
DDA56	Eucalyptus viminalis	13-May-19	2019-05-13T00:00:00Z	-30.48395	151.6388944	1033	WGS84	"University of New England, Armidale. c.20.0m North of building W070."	D.D. Andrew	NE 108885			"Mid slope. Fine dark brown silty clay on basalt. Open mown grass area. Tree to c. 17.0m. Grey brown ribbony bark to c. 3.0m, grey white smooth gum bark above. DBH c.1.08m. Tree ID No.201967."
DDA123j	Eucalyptus canobolensis	3-Nov-19	2019-11-03T00:00:00Z	-33.35988889	148.9730278			"c. 350m west from Mt Towac track, Mt Canobolas."	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109671			
DDA124c	Eucalyptus dalrympleana	3-Nov-19	2019-11-03T00:00:00Z	-33.34947222	148.9779722			"Federal falls day use area, Mt Canobolas."	"D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew"	NE 109672			
DDA125e	Eucalyptus canobolensis	3-Nov-19	2019-11-03T00:00:00Z	-33.34905556	148.9768889			"Federal falls day use area, Mt Canobolas."	"D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew"	NE 109673			
DDA125h	Eucalyptus canobolensis	3-Nov-19	2019-11-03T00:00:00Z	-33.34905556	148.9768889			"Federal falls day use area, Mt Canobolas."	"D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew"	NE 109673			
DDA142a	Eucalyptus rubida	4-Nov-19	2019-11-04T00:00:00Z	-33.20727778	149.1305278			"97 Cullya road, Summer hill creek."	"D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew"	NE 109690			
DDA145d	Eucalyptus canobolensis	5-Nov-19	2019-11-05T00:00:00Z	-33.4225	148.9715833			"Diggers creek road, near to Four mile creek road."	"D.D. Andrew J.J. Bruhl, R.L. Andrew, R.W. Medd"	NE 109693			
DDA76	Eucalyptus viminalis	25-May-19	2019-05-25T00:00:00Z	-30.48475556	151.6442417	1063	WGS84	"University of New England, Armidale. Northern ring road."	D.D. Andrew	NE 108905			"Gentle slope above carpark. Dark brown silty clay on basalt. Edge of Eucalyptus viminalis, Angophora floribunda grassy woodland. Bifurcated tree to c. 13.0m. Grey brown ribbony bark to c. 1.8m and 0.8m, grey white smooth gum bark above. DBH c.0.31m and 0.33m. No.2001818."
JJB3609	Eucalyptus viminalis	27-Dec-18	2018-12-27T00:00:00Z	-35.45905556	148.8940556	847	WGS84	"Tidbinbilla Nature Reserve, 1.5 km from Tidbinbilla Reserve Road along Mountain Creek Road, 10 m S of road."	"J.J. Bruhl I.L. Crawford, J.G. Brickhill"	NE 108972			"Moderate slope. Yellow brown clay loam on metasediments. Eucalyptus viminalis, E. radiata layered open forest with Leptospermum continentale, Lomatia myricoides, Acacia melanoxylon, Exocarpus cupressiformis, Cassinia, Bursaria, Pomaderris aspera, Hibbertia, Pteridium esculentum, Lomandra, Poa sieberiana. Single-stemmed tree at base, 11 m tall, DBH 28+17 cm. Bark persistent rough coarse ribbony to 1 m, then gum bark, cream to grey with brown ribbons."
DDA130c	Eucalyptus dalrympleana	4-Nov-19	2019-11-04T00:00:00Z	-33.33911111	149.0061944			"Junction of Fern gully road, Devils hole fire trail and Summit road. Mt Canobolas."	"D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl"	NE 109678			
DDA130h	Eucalyptus dalrympleana	4-Nov-19	2019-11-04T00:00:00Z	-33.33911111	149.0061944			"Junction of Fern gully road, Devils hole fire trail and Summit road. Mt Canobolas."	"D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl"	NE 109678			
DDA131f	Eucalyptus canobolensis	4-Nov-19	2019-11-04T00:00:00Z	-33.33813889	148.9769722			"Junction of Summit road and Mitchell's way, Mt Canobolas."	"D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl"	NE 109679			
DDA143	Eucalyptus rubida	4-Nov-19	2019-11-04T00:00:00Z	-33.50472222	149.1322778			Carcoar road; east of Matthews lane and Tallwood road.	"D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew"	NE 109691			
DDA145	Eucalyptus canobolensis	5-Nov-19	2019-11-05T00:00:00Z	-33.4225	148.9715833			"Diggers creek road, near to Four mile creek road."	"D.D. Andrew J.J. Bruhl, R.L. Andrew, R.W. Medd"	NE 109693			
DDA145a	Eucalyptus canobolensis	5-Nov-19	2019-11-05T00:00:00Z	-33.4225	148.9715833			"Diggers creek road, near to Four mile creek road."	"D.D. Andrew J.J. Bruhl, R.L. Andrew, R.W. Medd"	NE 109693			
DDA97	Eucalyptus dalrympleana	26-Jul-19	2019-07-26T00:00:00Z	-30.47916667	151.6347222	1002	WGS84	"University of New England, Armidale. Paddock, c. 820m WNW of North hill water tanks."	D.D. Andrew	NE 109138			"Lower hill, gentle slope. Light brown silty clay on metasediment. Eucalyptus viminalis, E. pauciflora grassy woodland with Chrysocephalum apiculatum, Lissanthe strigosa, Poa sieberiana. Bifurcated tree to c. 12.0m. Brown grey ribbony bark to c. 0.3m, grey white smooth gum bark above. DBH c. 0.38m and 0.35m. Buds mainly 7â€™s. Juvenile growth tending to ovate."
JJB3612b	Eucalyptus rubida	27-Dec-18	2018-12-27T00:00:00Z	-35.45677778	149.0111389	726	WGS84	"Tidbinbilla Road, 200 E of Geals Creek, 3 m S of road."	"J.J. Bruhl I.L. Crawford, J.G. Brickhill"	NE 108977			"Gentle slope to more or less level. Light brown sandy clay loam on metasediments. Eucalyptus rubida shrubby woodland with Acacia dealbata, Kunzea ericoides, Hyericum perfoliatum. Single stemmed trees to 14 m tall. DBH 53+23 cm. Bark smooth from base, whitish to grey and pink."
DDA124e	Eucalyptus dalrympleana	3-Nov-19	2019-11-03T00:00:00Z	-33.34947222	148.9779722			"Federal falls day use area, Mt Canobolas."	"D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew"	NE 109672			
DDA131d	Eucalyptus canobolensis	4-Nov-19	2019-11-04T00:00:00Z	-33.33813889	148.9769722			"Junction of Summit road and Mitchell's way, Mt Canobolas."	"D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl"	NE 109679			
DDA133	Eucalyptus viminalis	4-Nov-19	2019-11-04T00:00:00Z	-33.28452778	149.0148056			"Roadside verge, 111 Nashdale lane, Nashdale."	"D.D. Andrew R.W. Medd, J.J. Bruhl, R.L. Andrew"	NE 109681			
DDA138b	Eucalyptus viminalis	4-Nov-19	2019-11-04T00:00:00Z	-33.25788889	149.0147778			"Station creek TSR, Escort way."	"D.D. Andrew J.J. Bruhl, R.L. Andrew, R.W. Medd"	NE 109686			
DDA143c	Eucalyptus rubida	4-Nov-19	2019-11-04T00:00:00Z	-33.50472222	149.1322778			Carcoar road; east of Matthews lane and Tallwood road.	"D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew"	NE 109691			
DDA144b	Eucalyptus canobolensis	4-Nov-19	2019-11-04T00:00:00Z	-33.42641667	148.9699722			Carcoar road; east of Matthews lane and Tallwood road.	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109692			
DDA147x	Eucalyptus canobolensis	5-Nov-19	2019-11-05T00:00:00Z	-33.32836111	149.0833333			"Gosling creek reserve, Orange."	"D.D. Andrew R.W. Medd, J.J. Bruhl, R.L. Andrew"	NE 109695			
DDA149	Eucalyptus viminalis	5-Nov-19	2019-11-05T00:00:00Z	-33.32975	149.0829722			"Gosling creek reserve, Orange."	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109698			
DDA114e	Eucalyptus viminalis	2-Nov-19	2019-11-02T00:00:00Z	-32.75272222	150.07375			"Cox's creek road, Rylston."	"D.D. Andrew J.J. Bruhl, R.L. Andrew"	NE 109664			
DDA128	Eucalyptus dalrympleana	4-Nov-19	2019-11-04T00:00:00Z	-33.34208333	149.0169167			"Day use area, corner of Mt Canobolas road and Lake Canobolas road."	"D.D. Andrew J.J. Bruhl, R.L. Andrew, R.W. Medd"	NE 109676			
DDA131k	Eucalyptus canobolensis	4-Nov-19	2019-11-04T00:00:00Z	-33.33813889	148.9769722			"Junction of Summit road and Mitchell's way, Mt Canobolas."	"D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl"	NE 109679			
DDA138	Eucalyptus viminalis	4-Nov-19	2019-11-04T00:00:00Z	-33.25788889	149.0147778			"Station creek TSR, Escort way."	"D.D. Andrew J.J. Bruhl, R.L. Andrew, R.W. Medd"	NE 109686			
DDA138a	Eucalyptus viminalis	4-Nov-19	2019-11-04T00:00:00Z	-33.25788889	149.0147778			"Station creek TSR, Escort way."	"D.D. Andrew J.J. Bruhl, R.L. Andrew, R.W. Medd"	NE 109686			
DDA148	Eucalyptus dalrympleana	5-Nov-19	2019-11-05T00:00:00Z	-33.32847222	149.0833361			"Gosling creek reserve, Orange."	"D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl"	NE 109696			
DDA149b	Eucalyptus viminalis	5-Nov-19	2019-11-05T00:00:00Z	-33.32975	149.0829722			"Gosling creek reserve, Orange."	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109698			
DDA149f	Eucalyptus viminalis	5-Nov-19	2019-11-05T00:00:00Z	-33.32975	149.0829722			"Gosling creek reserve, Orange."	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109698			
